Hypervolume at iteration 0, 7434948.0
Hypervolume at iteration 1, 7436057.0
Hypervolume at iteration 2, 7385651.0
Hypervolume at iteration 3, 7487175.0
Hypervolume at iteration 4, 7463372.0
Hypervolume at iteration 5, 7425686.0
Hypervolume at iteration 6, 7472277.0
Hypervolume at iteration 7, 7584222.0
Hypervolume at iteration 8, 7451915.0
Hypervolume at iteration 9, 7463831.0
Average hypervolume over 10 runs 7460513.400000
