Hypervolume at iteration 0, 9096720.0
Hypervolume at iteration 1, 9086649.0
Hypervolume at iteration 2, 9081539.0
Hypervolume at iteration 3, 9074854.0
Hypervolume at iteration 4, 9071535.0
Hypervolume at iteration 5, 9073453.0
Hypervolume at iteration 6, 9071588.0
Hypervolume at iteration 7, 9081755.0
Hypervolume at iteration 8, 9064280.0
Hypervolume at iteration 9, 9065514.0
Average hypervolume over 10 runs 9076788.700000
