Hypervolume at iteration 0, 7581854.0
Hypervolume at iteration 1, 7517402.0
Hypervolume at iteration 2, 7593072.0
Hypervolume at iteration 3, 7535987.0
Hypervolume at iteration 4, 7531324.0
Hypervolume at iteration 5, 7447705.0
Hypervolume at iteration 6, 7519022.0
Hypervolume at iteration 7, 7472770.0
Hypervolume at iteration 8, 7614107.0
Hypervolume at iteration 9, 7561839.0
Average hypervolume over 10 runs 7537508.200000
